category,category_reason,business_name,legal_name,abn,head_office,website,registration_status,registered_until,registration_groups,has_nt_presence,has_darwin_presence,nt_outlets,darwin_outlets,outlet_phone,source_url
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Kalano Community Association Inc,KALANO COMMUNITY ASSOCIATION INC,17030032930,"KATHERINE, NT, 0851, AU",https://www.kalano.org.au,Approved,25 March 2028,"Accommodation/Tenancy; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,yes,Katherine Supported Independent Living (SIL) House | Katherine Administration Office | Katherine Supported Independent Living (SIL) House 2 | Darwin Supported Independent Living (SIL) House 2,Darwin Supported Independent Living (SIL) House 2,+610429456370,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",LEADWISE RESEARCH AND SUPPORT INCORPORATED,Leadwise Research and Support Incorporated,42627952082,"PALMERSTON, NT, 0830, AU",https://www.leadwise.org.au,Approved,28 August 2028,"Assist-Life Stage, Transition; Support Coordination",yes,yes,Head Office,Head Office,+610478782904,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Makassan Care,UMNT Incorporated,46294019291,"DARWIN CITY, NT, 0800, AU",https://makassancare.com.au/,Approved,26 February 2029,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Supported Independent Living",yes,yes,Makassan Care,Makassan Care,+610416574828,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Mental Illness Fellowship of Australia (NT) Inc,MENTAL ILLNESS FELLOWSHIP OF AUSTRALIA (NT) INC,19010762321,"LUDMILLA, NT, 0820, AU",https://www.mifant.org.au,Approved,11 February 2028,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Innov Community Participation; Participate Community; Therapeutic Supports",yes,yes,Darwin,Darwin,+610889481051,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Miwatj Health Aboriginal Corporation,MIWATJ HEALTH ABORIGINAL CORPORATION,96843428729,"DARWIN CITY, NT, 0800, AU",https://miwatj.com.au,Approved,05 November 2027,"Assist-Life Stage, Transition; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Participate Community; Support Coordination; Therapeutic Supports",yes,yes,"MIWATJ, 28 Knuckey Street, DARWIN CITY, NT, 0800, AU","MIWATJ, 28 Knuckey Street, DARWIN CITY, NT, 0800, AU",,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",MJD Foundation Limited,MJD FOUNDATION LIMITED,65159208867,"COCONUT GROVE, NT, 0810, AU",https://www.mjd.org.au,Approved,26 August 2028,"Assist Personal Activities High; Assist Prod-Pers Care/Safety; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Assistive Equip-Recreation; Assistive Prod-Household Task; Comms & Info Equipment; Daily Tasks/Shared Living; Development-Life Skills; Ex Phys Pers Training; Group/Centre Activities; Home Modification; Household Tasks; Innov Community Participation; Interpret/Translate; Participate Community; Personal Mobility Equipment; Plan Management; Support Coordination; Therapeutic Supports",yes,yes,MJDF Groote Office | Groote Eylandt office | MJDF Cairns,MJDF Groote Office | Groote Eylandt office | MJDF Cairns,+611300584122,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Pathfinders Ltd,Pathfinders Ltd,64146004524,"ARMIDALE, NSW, 2350, AU",https://www.pathfinders.ngo,Approved,19 November 2027,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Behaviour Support; Daily Tasks/Shared Living; Development-Life Skills; Early Childhood Supports; Ex Phys Pers Training; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Specialised Disability Accommodation; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,yes,"Pathfinders Palmerston, Shop 2, 17 University Avenue, PALMERSTON CITY, NT, 0830, AU","Pathfinders Palmerston, Shop 2, 17 University Avenue, PALMERSTON CITY, NT, 0830, AU",+610257759800,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Project21,DOWN SYNDROME ASSOCIATION OF NT INC,74662925504,"COCONUT GROVE, NT, 0810, AU",https://downsyndroment.com.au/,Approved,06 March 2028,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Comms & Info Equipment; Development-Life Skills; Group/Centre Activities; Innov Community Participation; Participate Community",yes,yes,"Project21 CDU campus, Charles Darwin University, 7 Ellengowan Drive, BRINKIN, NT, 0810, AU | Project21, Unit 6, 1 Caryota Court, COCONUT GROVE, NT, 0810, AU","Project21 CDU campus, Charles Darwin University, 7 Ellengowan Drive, BRINKIN, NT, 0810, AU | Project21, Unit 6, 1 Caryota Court, COCONUT GROVE, NT, 0810, AU",+610889456222,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Somerville Community Services Ltd,Somerville Community Services Ltd,62302702903,"WAGAMAN, NT, 0810, AU",https://Somerville.org.au,Approved,04 September 2028,"Accommodation/Tenancy; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Specialised Disability Accommodation; Support Coordination; Supported Independent Living",yes,yes,"Somerville Katherine, 30 First Street, KATHERINE, NT, 0850, AU | 3/16 Bradshaw, Unit 3, 16 Bradshaw Crescent, KATHERINE EAST, NT, 0850, AU | Somerville Head Office, 147 Lee Point Road, WAGAMAN, NT, 0810, AU | Somerville Palmerston, 3 Victoria Dr, GRAY, NT, 0830, AU | 1/82 Todd Street, Alice Springs NT 0870, 82 Todd Street, ALICE SPRINGS, NT, 0870, AU | 1/14 Bradshaw, Unit 1, 14 Bradshaw Crescent, KATHERINE EAST, NT, 0850, AU | 2/14 Bradshaw, Unit 2, 14 Bradshaw Crescent, KATHERINE EAST, NT, 0850, AU | 2/1 Hamdorf, Unit 2, 1 Hamdorf Street, KATHERINE EAST, NT, 0850, AU","Somerville Katherine, 30 First Street, KATHERINE, NT, 0850, AU | 3/16 Bradshaw, Unit 3, 16 Bradshaw Crescent, KATHERINE EAST, NT, 0850, AU | Somerville Head Office, 147 Lee Point Road, WAGAMAN, NT, 0810, AU | Somerville Palmerston, 3 Victoria Dr, GRAY, NT, 0830, AU | 1/82 Todd Street, Alice Springs NT 0870, 82 Todd Street, ALICE SPRINGS, NT, 0870, AU | 1/14 Bradshaw, Unit 1, 14 Bradshaw Crescent, KATHERINE EAST, NT, 0850, AU | 2/14 Bradshaw, Unit 2, 14 Bradshaw Crescent, KATHERINE EAST, NT, 0850, AU | 2/1 Hamdorf, Unit 2, 1 Hamdorf Street, KATHERINE EAST, NT, 0850, AU",+610889204100,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Somerville Housing,Somerville Housing Limited,95794292020,"WAGAMAN, NT, 0810, AU",https://www.somerville.org.au,Approved,31 October 2028,Specialised Disability Accommodation,yes,yes,"147 Lee Point Road, Wagaman","147 Lee Point Road, Wagaman",+610889204100,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Total Recreation NT Inc,TOTAL RECREATION NT INC,92148147305,"CASUARINA, NT, 0810, AU",https://www.totalrecreation.org.au,Approved,31 May 2027,Assist-Travel/Transport; Ex Phys Pers Training; Group/Centre Activities; Innov Community Participation; Participate Community,yes,yes,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Casa Services Limited,Casa Services Limited,63898668260,"ALICE SPRINGS, NT, 0870, AU",https://www.casaservices.org.au,Approved,31 January 2028,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Participate Community; Plan Management; Specialised Disability Accommodation; Supported Independent Living",yes,,"Khalick 3, AU | Khalick 4, AU | Gap 52, AU | Khalick 5, AU | Khalick 2, AU | Casa Services Head Office and Day Program, 20 Bath Street, ALICE SPRINGS, NT, 0870, AU | Khalick 1, Unit 1, 2 Khalick Street, EAST SIDE, NT, 0870, AU",,+610889534311,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Central Australian Aboriginal Congress Aboriginal Corporation,CENTRAL AUSTRALIAN ABORIGINAL CONGRESS ABORIGINAL CORPORATION,76210591710,"ALICE SPRINGS, NT, 0870, AU",https://www.caac.org.au,Approved,29 August 2028,Early Childhood Supports; Therapeutic Supports,yes,,Gap Clinic | Social and Emotional Well Being Service | Congress Allied Health Services | Congress Gregory Terrace,,+610889514469,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",COUNTRY CONNECT FOUNDATION LIMITED,Country Connect Foundation Limited,54669738907,"NHULUNBUY, NT, 0880, AU",https://www.countryconnect.org.au,Approved,10 September 2028,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Spec Support Employ; Supported Independent Living",yes,,Nhulunbuy Facility,,+610419773556,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Dynamic Community Services Incorporated,Dynamic Community Services Incorporated,12423651231,"LARAPINTA, NT, 0875, AU",https://www.dynamiccommunityservice.org.au,Approved,12 August 2028,Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living,yes,,Dynamic Community Services Incorporated.,,+61422019518,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Guide Dogs Association of SA & NT Inc,GUIDE DOGS ASSOCIATION OF SA & NT INC,91183168093,"ADELAIDE, SA, 5000, AU",https://sant.guidedogs.com.au,Approved,11 September 2026,"Assist Prod-Pers Care/Safety; Assist-Life Stage, Transition; Assistance Animals; Assistive Prod-Household Task; Comms & Info Equipment; Development-Life Skills; Early Childhood Supports; Hearing Equipment; Innov Community Participation; Therapeutic Supports; Vision Equipment",yes,,Guide Dogs Association of SA & NT Inc,,+611800757738,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Laynhapuy Homelands Aboriginal Corporation,LAYNHAPUY HOMELANDS ABORIGINAL CORPORATION,86695642473,"YIRRKALA, NT, 0881, AU",,Approved,22 August 2027,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Plan Management; Therapeutic Supports",yes,,Laynhapuy Homelands Aboriginal Corporation,,+610889391861,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Lifestyle Solutions (Aust) Ltd,LIFESTYLE SOLUTIONS (AUST) LTD,85097999347,"ISLINGTON, NSW, 2296, AU",https://www.lifestylesolutions.org.au,Approved,03 June 2029,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Behaviour Support; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Specialised Disability Accommodation; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,,"Supplejack, 1 Ludgate Street, BRAITLING, NT, 0870, AU | Waratah, 47 Bonanni Circuit, ROSS, NT, 0873, AU | Ironwood, 26 Latz Crescent, LARAPINTA, NT, 0875, AU | Witchetty Bush, 11 Ballingall Street, THE GAP, NT, 0870, AU | Alice Springs Office, 47 Elder Street, CICCONE, NT, 0870, AU | Gumtree, 25 Kempeana Crescent, ARALUEN, NT, 0870, AU | Mulga, 9 Parke Crescent, THE GAP, NT, 0870, AU",,+611800634748,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
